RetainedTxp	DuplicateTxp
Fusarium13|5000152	Fusarium226|5700145
Fusarium13|17001052	Fusarium226|207001038
Root1298|145	Root1312|145
Root1298|145	Root74|145
Root1298|145	Root954|5377
Fusarium216|356930094	Fusre1|513743
Plecto143|6400136	Plecuc1|16990
Root423|127	Root558|130
Root1298|5060	Root1312|4806
Root1298|5060	Root74|4483
Root1298|5060	Root954|3964
Fusarium216|2800462	Fusre1|692826
Root423|4924	Root558|4585
Root1298|3349	Root1312|3694
Root1298|3349	Root74|2997
Root1298|3349	Root954|1169
Root1298|1601	Root1312|1656
Root1298|1601	Root74|1777
Root1298|1601	Root954|1808
Fusarium13|3100554	Fusarium226|3400568
Root1298|2695	Root1312|2914
Root1298|2695	Root74|2617
Root1298|2695	Root954|67
Root559|1589	Root667|2346
Fusarium13|300128	Fusarium226|100074
Fusarium216|100308	Fusre1|3613
Fusarium216|100455	Fusre1|548405
Fusarium216|3568200946	Fusre1|357323
Fusarium216|3568200934	Fusre1|675505
Fusarium13|4300558	Fusarium226|3100619
Plecto143|750017	Plecto143|10800010
Plecto143|750017	Plecuc1|124004
Root1298|4015	Root1312|5663
Root1298|4015	Root74|5804
Root1298|4015	Root954|3823
Root1298|4172	Root1312|5506
Root1298|4172	Root74|5647
Root1298|4172	Root954|3666
Root1298|6253	Root1312|6114
Root1298|6253	Root423|3849
Root1298|6253	Root558|5608
Root1298|6253	Root74|5341
Root1298|6253	Root954|744
Fusarium13|14270001116	Fusarium226|210001114
Morel_U14_1|429911	Morel_U14_1|541659
Root1298|6734	Root1312|6789
Root1298|6734	Root74|6725
Root1298|6734	Root954|6374
Fusarium216|800219	Fusre1|535841
Root1298|3519	Root1312|3864
Fusarium13|17001158	Fusarium226|207001142
Fusarium216|2400204	Fusre1|706752
Verdah1|415203	Verdah1|436188
Plecto143|100018	Plecto143|733003
Plecto143|100018	Plecuc1|318016
Plecto143|75750021	Plecto143|1562008
Root100|5039	Root102|6571
Root100|5039	Root105|5653
Root100|5039	Root11|6871
Root100|5039	Root122|4299
Root100|5039	Root123D2|4615
Root100|5039	Root133|6145
Root100|5039	Root149|5215
Root100|5039	Root151|4705
Root100|5039	Root157|4084
Root100|5039	Root170|5293
Root100|5039	Root181|4553
Root100|5039	Root190|4761
Root100|5039	Root22|3996
Root100|5039	Root236|3925
Root100|5039	Root241|3828
Root100|5039	Root265|6468
Root100|5039	Root318D1|5345
Root100|5039	Root381|5323
Root100|5039	Root423|6905
Root100|5039	Root431|5805
Root100|5039	Root456|3591
Root100|5039	Root482|5015
Root100|5039	Root491|5229
Root100|5039	Root53|2749
Root100|5039	Root558|6805
Root100|5039	Root559|3873
Root100|5039	Root564|4824
Root100|5039	Root614|4903
Root100|5039	Root630|4084
Root100|5039	Root667|3933
Root100|5039	Root670|5126
Root100|5039	Root685|4116
Root100|5039	Root68|5631
Root100|5039	Root70|4614
Root100|5039	Root74|7020
Fusarium13|2600348	Fusarium226|4000730
Plecto143|6300026	Plecuc1|287655
Fusarium216|1001332	Fusre1|631547
Fusarium216|1001060	Fusre1|588517
Fusarium216|740087	Fusre1|655073
Root1298|5010	Root1312|4755
Root1298|5010	Root74|4273
Root1298|5010	Root954|4557
Root1298|6907	Root1312|5802
Root1298|6907	Root558|3040
Root1298|6907	Root74|6866
Root1298|6907	Root954|3414
Fusarium216|80096	Fusre1|535724
Fusarium216|450066	Fusre1|516143
Fusarium216|3569300457	Fusre1|513793
Fusarium13|17001138	Fusarium226|207001122
Root1298|5395	Root1312|5141
Root1298|5395	Root74|4818
Root1298|5395	Root954|5073
Root1298|6701	Root1312|6756
Root1298|6701	Root74|6692
Root1298|6701	Root954|6183
Root423|3800	Root558|5547
Plecto143|74390037	Plecto143|7440003
Plecuc1|242683	Plecuc1|248330
Plecuc1|242683	Plecuc1|257386
Root1298|4461	Root1312|4208
Root1298|4461	Root74|3724
Root1298|4461	Root954|2949
Root1298|4925	Root1312|4670
Root1298|4925	Root74|4188
Root1298|4925	Root954|4472
Root1298|1795	Root1312|1850
Root1298|1795	Root74|1801
Root1298|1795	Root954|4960
Root1298|2901	Root1312|3119
Root1298|2901	Root74|2822
Root1298|2901	Root954|1359
Verdah1|434794	Verdah1|435987
Root423|1478	Root558|5205
Fusarium216|3569300456	Fusre1|594599
Fusarium13|2000462	Fusarium226|1800760
Root423|4564	Root558|1161
Fusarium13|1429000160	Fusarium226|230610058
Fusarium216|80083	Fusre1|504566
Root1298|7017	Root74|7017
Fusarium216|2200594	Fusre1|738304
Fusarium216|11009	Fusre1|575561
Fusarium13|14273001338	Fusarium226|7001508
Fusarium216|3568200913	Fusre1|689828
Root1298|2665	Root1312|2884
Root1298|2665	Root74|2587
Root1298|2665	Root954|97
Plecto143|390039	Plecuc1|287550
Root1298|6746	Root1312|6805
Root1298|6746	Root74|6784
Root1298|6746	Root954|3203
Fusarium216|600509	Fusre1|685736
Root1298|3394	Root1312|3739
Root1298|3394	Root74|3042
Root1298|3394	Root954|1124
Root423|2714	Root558|2056
Fusarium216|800405	Fusre1|686584
Fusarium216|1800493	Fusre1|564124
Fusarium216|1001349	Fusre1|550999
Plecto143|2369001	Plecto143|2369007
Fusarium216|3568200853	Fusre1|689769
Root1298|3057	Root1312|3274
Root1298|3057	Root74|6581
Root1298|3057	Root954|1515
Fusarium216|1800312	Fusre1|323430
Root1298|3370	Root1312|3715
Root1298|3370	Root74|3018
Root1298|3370	Root954|1148
Fusarium216|800418	Fusre1|686596
Root1298|4428	Root1312|4175
Root1298|4428	Root74|3691
Root1298|4428	Root954|2982
Root1298|2484	Root1312|2703
Root1298|2484	Root74|6271
Root1298|2484	Root954|277
Fusarium216|2400840	Fusre1|543395
Fusarium216|3569300667	Fusre1|690623
Fusarium13|14270001129	Fusarium226|210001128
Root1298|617	Root1312|616
Root1298|617	Root74|618
Root1298|617	Root954|2639
Root423|6751	Root558|3046
Plecto143|15400041	Plecuc1|286553
Fusarium13|1427500380	Fusarium226|500597
Plecto143|200089	Plecuc1|280280
Verdah1|339096	Verdah1|351835
Root1298|1507	Root1312|1562
Root1298|1507	Root74|1683
Root1298|1507	Root954|1714
Root1298|4379	Root1312|4126
Root1298|4379	Root74|3642
Root1298|4379	Root954|3031
Fusarium13|14287003	Fusarium13|159005
Fusarium216|1001446	Fusre1|683403
Plecto143|2890055	Plecuc1|99373
Fusarium216|2800528	Fusre1|541962
Fusarium13|3001160	Fusarium226|10001076
Fusarium13|14001462	Fusarium226|500194
Fusarium216|4100425	Fusre1|743534
Root1298|6067	Root1312|6185
Root1298|6067	Root74|1464
Root1298|6067	Root954|3493
Fusarium13|1427000301	Fusarium226|21000316
Fusarium13|1400701	Fusarium226|21600586
Cylol1|415563	Cylol1|419115
Fusarium13|1427300684	Fusarium226|700806
Root1298|4377	Root1312|4124
Root1298|4377	Root74|3640
Root1298|4377	Root954|3033
Fusarium216|4800558	Fusre1|697649
Fusarium13|1427300145	Fusarium226|700272
Fusarium216|1100574	Fusre1|306806
Fusarium216|1800272	Fusre1|538065
Root1298|648	Root1312|647
Root1298|648	Root74|649
Root1298|648	Root954|2608
Fusarium216|356800093	Fusre1|599974
Fusarium216|600738	Fusre1|232013
Fusarium216|1001487	Fusre1|683444
Root423|2359	Root558|1215
Plecto143|7582004	Plecto143|741500343
Fusarium216|2200729	Fusre1|690015
Dacma1|767373	Dacma1|767795
Dacma1|767373	Dacma1|769246
Dacma1|767373	Dacma1|769261
Dacma1|767373	Dacma1|769266
Dacma1|767373	Dacma1|769395
Verdah1|349434	Verdah1|352242
Fusarium13|3100369	Fusarium226|3400379
Fusarium216|4500115	Fusre1|595323
Root1298|4274	Root1312|5876
Root1298|4274	Root74|6389
Root1298|4274	Root954|6219
Fusarium13|1427500258	Fusarium226|500473
Fusarium13|14270002177	Fusarium226|210002150
Root1298|6123	Root1312|6982
Root1298|6123	Root74|6979
Fusarium216|450044	Fusre1|691856
Plecto143|8350011	Plecto143|773009
Fusarium216|3568200164	Fusre1|613081
Root1298|581	Root1312|580
Root1298|581	Root74|582
Root1298|581	Root954|2675
Root423|675	Root558|676
Root1298|5786	Root1312|3547
Root1298|5786	Root74|5280
Root1298|5786	Root954|587
Root102|6408	Root172|6128
Fusarium13|1427000532	Fusarium226|21000543
Root423|1690	Root558|2742
Fusarium13|14275001209	Fusarium226|5001406
Fusarium13|1427500582	Fusarium226|500797
Plecto143|17620034	Plecuc1|239384
Fusarium13|17001111	Fusarium226|207001094
Root423|499	Root558|501
Fusarium13|300298	Fusarium226|1000235
Plecto143|485006	Plecto143|7511003
Plecto143|741200231	Plecuc1|331717
Fusarium13|380058	Fusarium226|3700183
Fusarium13|2000794	Fusarium226|1800437
Root423|1887	Root558|2939
Fusarium216|1001356	Fusre1|38883
Fusarium216|2400898	Fusre1|521603
Root1298|4638	Root1312|4384
Root1298|4638	Root74|3901
Root1298|4638	Root954|374
Fusarium216|6600217	Fusre1|547344
Fusarium13|3800863	Fusarium226|3700973
Fusarium13|300927	Fusarium226|1000844
Fusarium216|2800459	Fusre1|692823
Fusarium216|2800249	Fusre1|574857
Fusarium13|3100879	Fusarium226|3400898
Plecto143|14730016	Plecto143|650049
Plecto143|14730016	Plecto143|650050
Root1298|5461	Root1312|5207
Root1298|5461	Root74|4885
Root1298|5461	Root954|5140
Fusarium216|800546	Fusre1|591338
Plecto143|75190073	Plecto143|2874003
Plecto143|90014	Plecuc1|300665
Root423|5754	Root558|799
Root423|5684	Root558|4858
Fusarium216|3568000807	Fusre1|174895
Root423|5664	Root558|4838
Fusarium13|142900026	Fusarium226|2306100184
Fusarium216|3569300109	Fusre1|513239
Plecto143|857070042	Plecuc1|317251
Fusarium216|100441	Fusre1|682458
Fusarium216|600245	Fusre1|559145
Root423|615	Root558|616
Root423|1603	Root558|5401
Fusarium216|3568000411	Fusre1|501058
Plecto143|76690015	Plecto143|4624001
Plecto143|76690015	Plecto143|7669008
Plecto143|76690015	Plecto143|21750013
Plecto143|76690015	Plecto143|7669009
Root423|6277	Root558|2668
Ilyeu1|623758	Neora1|627691
Root1298|4904	Root1312|4649
Root1298|4904	Root74|4167
Root1298|4904	Root954|4451
Plecto143|1537004	Plecto143|74360019
Plecto143|1537004	Plecuc1|225946
Root1298|707	Root1312|706
Root1298|707	Root74|708
Root1298|707	Root954|2550
Root1433D1|1584	Root322|337
Fusarium216|3000373	Fusre1|687434
Fusarium13|2600133	Fusarium226|4000954
Root1298|6824	Root1312|2280
Root1298|6824	Root74|6772
Root1298|6824	Root954|4272
Fusarium13|2600668	Fusarium226|4000416
Fusarium216|6600100	Fusre1|654079
Root1298|1383	Root1312|1438
Root1298|1383	Root74|1559
Root1298|1383	Root954|1591
Fusarium216|4800326	Fusre1|694919
Root1298|6191	Root1312|6053
Root1298|6191	Root423|3799
Root1298|6191	Root558|5546
Root1298|6191	Root74|5403
Root1298|6191	Root954|682
Root1298|1476	Root1312|1531
Root1298|1476	Root74|1652
Root1298|1476	Root954|1683
Root1298|5275	Root1312|5021
Root1298|5275	Root74|4698
Root1298|5275	Root954|4181
Root423|2497	Root558|1353
Fusarium216|3568200640	Fusre1|566899
Fusarium216|3569300202	Fusre1|570445
Root423|5678	Root558|4852
Root1298|3496	Root1312|3841
Root1298|3496	Root74|3144
Root1298|3496	Root954|1022
Fusarium216|1800557	Fusre1|688412
Verdah1|509168	Verdah1|517870
Root1298|353	Root1312|353
Root1298|353	Root74|353
Root1298|353	Root954|5585
Fusarium13|300682	Fusarium226|1000606
Root1298|1759	Root1312|1814
Root1298|1759	Root74|4317
Root1298|1759	Root954|6817
Root1298|5634	Root1312|5380
Root1298|5634	Root74|5131
Root1298|5634	Root954|3118
Root1298|4065	Root1312|5613
Root1298|4065	Root74|5754
Root1298|4065	Root954|3773
Root423|1090	Root558|1763
Fusarium13|1427500295	Fusarium226|500511
Fusarium216|1001153	Fusre1|498333
Fusarium216|2400452	Fusre1|520913
Fusarium216|3568500378	Fusre1|524702
Plecto143|14730011	Plecto143|1473001
Plecto143|14730011	Plecto143|1473008
Plecto143|14730011	Plecto143|7614002
Root1298|2511	Root1312|2730
Root1298|2511	Root423|1996
Root1298|2511	Root558|5806
Root1298|2511	Root74|6298
Root1298|2511	Root954|250
Fusarium13|1427300506	Fusarium226|700630
Fusarium216|3568000525	Fusre1|684331
Root1298|6547	Root1312|6657
Root1298|6547	Root74|6537
Root1298|6547	Root954|6446
Fusarium13|1427500583	Fusarium226|500799
Fusarium13|3001059	Fusarium226|1000970
Root423|5784	Root558|829
Fusarium216|2800340	Fusre1|575068
Root423|3084	Root558|2426
Fusarium216|100755	Fusre1|549294
Fusarium216|100871	Fusre1|682865
Root1298|1408	Root1312|1463
Root1298|1408	Root74|1584
Root1298|1408	Root954|1616
Plecto143|15400073	Plecto143|4181005
Plecto143|15400073	Plecuc1|116169
Fusarium216|3568000546	Fusre1|554302
Fusarium13|1427500466	Fusarium226|500685
Root1298|6600	Root1312|1344
Root1298|6600	Root74|1381
Root1298|6600	Root954|3594
Root423|77	Root558|80
Root1298|2666	Root1312|2885
Root1298|2666	Root74|2588
Root1298|2666	Root954|96
Neora1|782761	Neora1|821794
Fusarium13|1427300733	Fusarium226|700907
Fusarium216|1800198	Fusre1|592987
Root423|5952	Root558|3300
Verdah1|126738	Verdah1|352364
Fusarium216|100224	Fusre1|2466
Fusarium13|1427500248	Fusarium226|500463
Plecto143|200092	Plecuc1|81288
Fusarium216|2400376	Fusre1|119378
Morel_U14_1|233172	Morel_U14_1|233269
Fusarium13|14270001537	Fusarium226|210001523
Fusarium216|600802	Fusre1|502295
Fusarium13|1429000110	Fusarium226|2306100106
Root423|1942	Root558|2994
Root423|4548	Root558|1177
Fusarium216|1001580	Fusre1|551819
Plecto143|955005	Plecuc1|289892
Fusarium216|2200866	Fusre1|567461
Verdah1|483539	Verdah1|491481
Root423|110	Root558|113
Fusarium216|3568200960	Fusre1|539210
Root1298|379	Root1312|379
Root1298|379	Root74|379
Root1298|379	Root954|5611
Fusarium216|800161	Fusre1|636980
Fusarium13|300406	Fusarium226|1000343
Root423|3329	Root558|1817
Root1298|3204	Root1312|3420
Root1298|3204	Root74|3515
Root1298|3204	Root954|2206
Plecto143|741200215	Plecto143|956004
Fusarium216|1001502	Fusre1|551553
Verdah1|391063	Verdah1|464609
Fusarium216|100797	Fusre1|20405
Root1298|3173	Root1312|3389
Root1298|3173	Root74|3484
Root1298|3173	Root954|2175
Fusarium13|14273001424	Fusarium226|7001592
Fusarium216|3569300679	Fusre1|569290
Fusarium216|800572	Fusre1|672931
Fusarium216|1800853	Fusre1|563438
Fusarium216|3568500328	Fusre1|667456
Root1298|5153	Root1312|4899
Root1298|5153	Root74|4576
Root1298|5153	Root954|4059
Fusarium216|800631	Fusre1|686797
Root423|3649	Root558|4465
Root1298|154	Root1312|154
Root1298|154	Root74|154
Root1298|154	Root954|5386
Fusarium216|2800184	Fusre1|574671
Fusarium216|800442	Fusre1|536049
Ilyeu1|462389	Ilyeu1|464660
Root1298|42	Root1312|42
Root1298|42	Root74|42
Root1298|42	Root954|5274
Plecto143|74570075	Plecuc1|290181
Fusarium216|2800235	Fusre1|574828
Root1298|3271	Root1312|3487
Root1298|3271	Root74|3582
Root1298|3271	Root954|2273
Fusarium13|14275001360	Fusarium226|5001560
Plecto143|370054	Plecuc1|276751
Root423|152	Root558|155
Fusarium13|2600706	Fusarium226|4000376
Ilyeu1|604245	Ilyeu1|605379
Root186|1097	Root935|2031
Fusarium216|450010	Fusre1|691824
Fusarium13|2000799	Fusarium226|1800432
Fusarium216|1001292	Fusre1|683264
Root1298|3493	Root1312|3838
Root1298|3493	Root74|3141
Root1298|3493	Root954|1025
Fusarium13|1427000330	Fusarium226|21000343
Root1298|6369	Root1312|6314
Root1298|6369	Root74|5039
Root1298|6369	Root954|6517
Fusarium216|3569300252	Fusre1|389896
Fusarium216|3000325	Fusre1|562049
Fusarium216|7100177	Fusre1|627271
Root1298|6756	Root1312|6815
Root1298|6756	Root74|6794
Root1298|6756	Root954|3213
Root423|3315	Root558|1831
Root1298|2868	Root1312|3086
Root1298|2868	Root423|2795
Root1298|2868	Root558|2137
Root1298|2868	Root74|2789
Root1298|2868	Root954|1326
Fusarium216|1100928	Fusre1|562523
Fusarium13|17001333	Fusarium226|20900166
Root423|4583	Root558|1142
Plecto143|85865005	Plecto143|857090018
Fusarium216|1001088	Fusre1|496902
Root423|2576	Root558|1430
Fusarium216|3000746	Fusre1|546517
Fusarium216|4500179	Fusre1|595367
Root423|5629	Root558|4803
Fusarium216|5300110	Fusre1|694256
Root1298|5284	Root1312|5030
Root1298|5284	Root74|4707
Root1298|5284	Root954|4190
Fusarium216|1800269	Fusre1|538068
Plecto143|200079	Plecuc1|81136
Root1298|373	Root1312|373
Root1298|373	Root74|373
Root1298|373	Root954|5605
Fusarium13|1427500620	Fusarium226|500834
Fusarium13|23001057	Fusarium226|30001021
Fusarium216|3568000179	Fusre1|533539
Root1298|4456	Root1312|4203
Root1298|4456	Root74|3719
Root1298|4456	Root954|2954
Root1298|1353	Root1312|1408
Root1298|1353	Root74|1529
Root1298|1353	Root954|1561
Fusarium216|3568500353	Fusre1|581761
Fusarium216|100306	Fusre1|548101
Root423|2720	Root558|2062
Fusarium216|35680001069	Fusre1|185867
Plecto143|4100115	Plecuc1|335117
Root1298|3794	Root1312|6419
Root1298|3794	Root74|6026
Root1298|3794	Root954|2819
Fusarium13|380091	Fusarium226|3700215
Root423|2590	Root558|1444
Root1298|6777	Root1312|6836
Root1298|6777	Root74|6815
Root1298|6777	Root954|3234
Root1298|1185	Root1312|1183
Root1298|1185	Root74|1220
Root1298|1185	Root954|6003
Root1298|2148	Root1312|2203
Root1298|2148	Root74|2153
Root1298|2148	Root954|4608
Root1298|1393	Root1312|1448
Root1298|1393	Root74|1569
Root1298|2451	Root1312|2670
Root1298|2451	Root74|6238
Root1298|2451	Root954|310
Plecto143|66100121	Plecto143|1798008
Plecto143|66100121	Plecto143|66100122
Root1298|4686	Root1312|4432
Root1298|4686	Root423|4168
Root1298|4686	Root74|3949
Root1298|4686	Root954|326
Fusarium13|2600783	Fusarium226|4000300
Root423|222	Root558|225
Root1298|5809	Root1312|3524
Root1298|5809	Root74|5303
Root1298|5809	Root954|610
Root1298|5248	Root1312|4994
Root1298|5248	Root423|4558
Root1298|5248	Root558|1167
Root1298|5248	Root74|4671
Root1298|5248	Root954|4154
Root1298|3046	Root1312|3263
Root1298|3046	Root423|6398
Root1298|3046	Root558|1957
Root1298|3046	Root74|6570
Root1298|3046	Root954|1504
Fusarium216|2400571	Fusre1|708103
Root1298|1454	Root1312|1509
Root1298|1454	Root74|1630
Root1298|1454	Root954|1662
Root1298|4253	Root1312|5897
Root1298|4253	Root74|6410
Root1298|4253	Root954|6198
Fusarium216|1100332	Fusre1|596351
Root423|271	Root558|274
Root423|5657	Root558|4831
Root423|492	Root558|494
Verdah1|420246	Verdah1|435827
Fusarium216|1800410	Fusre1|564341
Fusarium13|14273001716	Fusarium226|7001893
Fusarium216|4000109	Fusre1|743218
Plecto143|741500277	Plecuc1|257091
Root423|738	Root558|739
Morel_U14_1|469711	Morel_U14_1|472346
Root423|6101	Root558|3193
Fusarium13|14273001482	Fusarium226|7001646
Fusarium216|1001028	Fusre1|550103
Fusarium13|1427300568	Fusarium226|700692
Plecto143|74150011	Plecuc1|326563
Root1298|2792	Root1312|3010
Root1298|2792	Root423|2870
Root1298|2792	Root558|2212
Root1298|2792	Root74|2713
Root1298|2792	Root954|1250
Root559|428	Root667|1184
Fusarium13|1427000967	Fusarium226|21000965
Fusarium216|1100346	Fusre1|576195
Fusarium216|1100662	Fusre1|592393
Root1298|2449	Root1312|2668
Root1298|2449	Root74|6236
Root1298|2449	Root954|312
Fusarium216|3569300192	Fusre1|570468
Root1298|4265	Root1312|5885
Root1298|4265	Root74|6398
Root1298|4265	Root954|6210
Neora1|739590	Neora1|744348
Fusarium216|2800247	Fusre1|574855
Fusarium216|1800529	Fusre1|688441
Fusarium13|142700025	Fusarium226|2100033
Root423|1514	Root558|5169
Denna1|199436	Denna1|241794
Fusarium216|1001302	Fusre1|550894
Fusarium13|142730029	Fusarium226|700174
Fusarium13|3800664	Fusarium226|3700775
Fusarium13|1700903	Fusarium226|20700890
Fusarium13|2300767	Fusarium226|3000729
Fusarium13|1700506	Fusarium226|20700504
Fusarium13|2000968	Fusarium226|1800264
Fusarium13|17001096	Fusarium226|207001081
Root1298|4508	Root1312|4255
Root1298|4508	Root74|3771
Root1298|4508	Root954|2902
Fusarium216|41009	Fusre1|533094
Root423|2506	Root558|1362
Fusarium216|600466	Fusre1|503221
Root1298|4445	Root1312|4192
Root1298|4445	Root74|3708
Root1298|4445	Root954|2965
Fusarium216|740036	Fusre1|583801
Fusarium216|100905	Fusre1|682898
Fusarium216|3568200683	Fusre1|643024
Root1298|5439	Root1312|5185
Root1298|5439	Root74|4862
Root1298|5439	Root954|5117
Fusarium216|2400876	Fusre1|130312
Fusarium13|14275001218	Fusarium226|5001415
Fusarium13|15800303	Fusarium226|207001455
Fusarium13|14270001113	Fusarium226|210001111
Fusarium13|4300724	Fusarium226|3100453
Fusarium13|2600984	Fusarium226|4000102
Fusarium216|2200836	Fusre1|358642
Root1298|5014	Root1312|4759
Root1298|5014	Root74|4277
Root1298|5014	Root954|4561
Fusarium13|1700597	Fusarium226|20700588
Fusarium13|4300155	Fusarium226|31001026
Fusarium216|450024	Fusre1|72598
Fusarium216|600689	Fusre1|590476
Fusarium216|480073	Fusre1|708912
Fusarium13|3100956	Fusarium13|14273001130
Fusarium216|2800267	Fusre1|517146
Fusarium13|17001332	Fusarium226|20900165
Root423|6824	Root558|6732
Root423|766	Root558|767
Fusarium216|2400502	Fusre1|134819
Root423|5770	Root558|815
Plecto143|350047	Plecuc1|277261
Root1298|3923	Root1312|5755
Root1298|3923	Root74|5896
Root1298|3923	Root954|3915
Root1298|6621	Root954|3324
Fusarium216|2200520	Fusre1|644055
Fusarium216|3569300365	Fusre1|690914
Plecto143|3140055	Plecto143|3140056
Fusarium13|1427500440	Fusarium226|500658
Fusarium216|3000400	Fusre1|638999
Root1298|799	Root1312|798
Root1298|799	Root74|800
Root1298|799	Root954|2459
Fusarium216|3568000356	Fusre1|670820
Fusarium13|14270001350	Fusarium226|210001349
Fusarium13|23001188	Fusarium226|30001153
Root1304|4478	Root431|1970
Fusarium216|260039	Fusre1|582595
Root423|604	Root558|605
Fusarium216|800448	Fusre1|503723
Root423|4572	Root558|1153
Fusarium216|280042	Fusre1|574271
Root423|3190	Root558|2532
Root423|2105	Root558|4044
